name,price,rating,review_count,cuisine,address,display_phone,comments
Atomic Wings,2,3.0,104.0,"['american', 'chicken_wings']","184 1st Ave, Gramercy, NY 10009",(212) 774-9464,N/A
Au Jus,2,4.0,227.0,"['american', 'sandwiches', 'salad', 'diners']","1762 1st Ave, East Harlem, NY 10128",(646) 476-3580,N/A
Au Jus,1,4.5,20.0,"['barbecue', 'bbq', 'breakfast_brunch', 'comfortfood']","1569 Lexington Ave, East Harlem, NY 10029",(212) 360-7200,N/A
Au Jus,1,3.5,14.0,"['other', 'salad', 'bbq', 'sandwiches']","2621 Broadway, Harlem, NY 10025",(917) 675-7612,N/A
Au Za'atar,2,4.0,873.0,"['american', 'wine_bars', 'lebanese', 'mediterranean']","188 Avenue A, Midtown West, NY 10009",(212) 254-5660,N/A
August,3,3.5,164.0,"['american', 'tradamerican', 'cocktailbars']","791 Lexington Ave, Upper East Side, NY 10065",(212) 935-1433,N/A
August Gatherings,3,3.5,249.0,"['chinese', 'cantonese']","266 Canal St, Little Italy, NY 10013",(212) 274-1535,N/A
Aunt Jake's,2,4.0,1000.0,"['italian', 'wine_bars', 'pastashops']","133 Mulberry St, Greenwich Village, NY 10013",(646) 858-0470,N/A
Aunt Jake's,2,4.0,246.0,"['american', 'italian', 'pastashops', 'cocktailbars']","47 W 8th St, Greenwich Village, NY 10011",(212) 253-9333,N/A
Auntie Guan's Kitchen,1,3.5,132.0,['chinese'],"219 E 23rd St, Gramercy, NY 10011",(212) 685-3388,N/A
Auntie Guan's Kitchen 108,2,3.5,338.0,"['chinese', 'asianfusion']","108 W 14th St, Greenwich Village, NY 10011",(212) 206-8388,N/A
Zoob Zib,2,3.5,307.0,"['thai', 'noodles']","460 9th Ave, Midtown West, NY 10018",(212) 971-8530,N/A
Aureole at Home,3,4.0,899.0,"['american', 'newamerican']","135 W 42nd St, Midtown West, NY 10036",(212) 319-1660,N/A
Aurora Soho,3,4.0,464.0,"['italian', 'breakfast_brunch', 'wine_bars']","510 Broome St, Little Italy, NY 10013",(212) 334-9020,N/A
Avenue C Restaurant,2,5.0,17.0,"['other', 'tradamerican']","102 Avenue C, Greenwich Village, NY 10009",(646) 707-0077,N/A
Avra Estiatorio,3,4.0,862.0,"['greek', 'seafood', 'mediterranean']","141 E 48th St, Midtown West, NY 10017",(212) 759-8550,N/A
Avra Madison,3,4.0,286.0,"['greek', 'seafood', 'mediterranean']","14 E 60th St, Midtown West, NY 10022",(212) 937-0100,N/A
Awash Ethiopian Restaurant,2,4.0,331.0,"['ethiopian', 'african']","338 E 6th St, Midtown West, NY 10003",(212) 982-9589,N/A
Awash Ethiopian Restaurant,2,4.0,472.0,"['ethiopian', 'african']","947 Amsterdam Ave, East Harlem, NY 10025",(212) 961-1416,N/A
Aya Sushi,2,4.0,321.0,['japanese'],"314 W 39th St, Midtown West, NY 10018",(212) 221-5849,N/A
Ayurveda Cafe,2,4.0,315.0,"['indian', 'indpak', 'vegan', 'pakistani']","706 Amsterdam Ave, East Harlem, NY 10025",(212) 932-2400,N/A
Ayza Wine & Chocolate Bar,2,4.0,1000.0,"['mediterranean', 'wine_bars', 'desserts']","11 W 31st St, Midtown West, NY 10001",(212) 714-2992,N/A
Azalea Ristorante,3,4.0,281.0,['italian'],"224 W 51st St, Midtown West, NY 10019",(212) 262-0105,N/A
Azasu,2,4.0,122.0,"['japanese', 'bars', 'izakaya']","49 Clinton St, Chinatown, NY 10002",(212) 777-7069,N/A
Aziza Cafe & Lounge,2,4.0,160.0,"['café/coffee/tea', 'hookah_bars', 'lounges', 'cafes']","45 1st Ave, East Village, NY 10003",(212) 777-3778,N/A
Claw Daddy's,2,4.0,1000.0,"['spanish', 'cajun', 'seafood']","185 Orchard St, Greenwich Village, NY 10002",(646) 590-6816,N/A
August Laura,2,4.5,32.0,"['american', 'cocktailbars', 'cafes']","94 Avenue A, Financial District, NY 10009",(646) 905-5693,N/A
B&D Halal Food,1,4.5,82.0,"['african', 'halal']","163B W 29th St, Midtown West, NY 10001",(212) 268-7602,N/A
B&H Dairy,1,4.5,463.0,"['jewish/kosher', 'vegetarian', 'delis']","127 2nd Ave, Gramercy, NY 10003",(212) 505-8065,N/A
B&B Restaurant Corporation,1,4.5,147.0,"['african', 'caribbean']","165 West 26th St, Garment District, NY 10001",(646) 429-8174,N/A
B Bar & Grill,2,3.0,734.0,"['american', 'tradamerican', 'bars']","40 E 4th St, Gramercy, NY 10003",(212) 475-2220,N/A
B Cafe East,2,4.0,422.0,"['american', 'bars', 'belgian']","240 E 75th St, East Harlem, NY 10021",(212) 249-3300,N/A
B Flat,2,4.0,362.0,"['japanese', 'lounges', 'jazzandblues']","277 Church St, Chinatown, NY 10013",(212) 219-2970,N/A
B Squared,2,4.5,438.0,"['italian', 'pizza']","679 9th Ave, Midtown West, NY 10036",(646) 362-3171,N/A
B2 Harlem,2,4.0,259.0,"['soul_food', 'seafood', 'wine_bars', 'breakfast_brunch']","271 W 119th St, East Harlem, NY 10026",(212) 280-2248,N/A
Baar Baar,3,4.0,754.0,"['indian', 'gastropubs', 'indpak', 'breakfast_brunch']","13 E 1st St, Greenwich Village, NY 10003",(212) 228-1200,N/A
Babbo,4,4.0,1000.0,['italian'],"110 Waverly Pl, Midtown West, NY 10011",(212) 777-0303,N/A
Babu Ji,2,3.5,224.0,"['indian', 'indpak']","22 E 13th St, Greenwich Village, NY 10003",(212) 951-1082,N/A
Baby Bo's Cantina,2,4.0,626.0,"['tex-mex', 'mexican']","627 2nd Ave, Midtown East, NY 10016",(212) 779-2656,N/A
Baby Brasa,2,3.5,525.0,"['peruvian', 'cocktailbars']","173 7th Ave S, Greenwich Village, NY 10014",(646) 590-9010,N/A
Bacaro,3,4.0,383.0,"['italian', 'wine_bars', 'cocktailbars']","136 Division St, Little Italy, NY 10002",(212) 941-5060,N/A
Badshah,2,4.0,287.0,"['indian', 'indpak', 'cocktailbars']","788 9th Ave, Hells Kitchen, NY 10019",(646) 649-2407,N/A
Kang Ho Dong Baekjeong,3,4.0,1000.0,"['korean', 'bbq']","1 E 32nd St, Midtown West, NY 10016",(212) 966-9839,N/A
Bagatelle,3,3.5,731.0,"['french', 'mediterranean', 'cocktailbars']","1 Little W 12th St, Chelsea, NY 10014",(212) 488-2110,N/A
Bagel Boss,1,3.0,173.0,"['jewish/kosher', 'kosher', 'bakeries', 'bagels']","263 1st Ave, Gramercy, NY 10003",(212) 388-9292,N/A
Bait & Hook,2,3.5,404.0,"['seafood', 'sportsbars', 'newamerican']","231 2nd Ave, Gramercy, NY 10003",(212) 260-8015,N/A
Baji Baji,2,4.5,19.0,"['other', 'chinese']","145 1st Ave, Greenwich Village, NY 10003",(212) 777-3888,N/A
Baker & Co,2,4.0,623.0,"['italian', 'breakfast_brunch', 'wine_bars']","259 Bleecker St, Greenwich Village, NY 10014",(212) 255-1234,N/A
Baker's Pizza,1,4.5,219.0,['pizza'],"201 Avenue A, Gramercy, NY 10009",(212) 777-7477,N/A
Baker's Pizza,1,4.5,92.0,['pizza'],"754 10th Ave, Hells Kitchen, NY 10019",(917) 262-0722,N/A
Balaboosta,2,4.0,60.0,"['mediterranean', 'mideastern']","611 Hudson St, Midtown West, NY 10014",(212) 390-1545,N/A
Balade,2,4.0,706.0,"['mediterranean', 'lebanese', 'halal']","208 1st Ave, Greenwich Village, NY 10009",(212) 529-6868,N/A
Balade - Your Way,2,4.5,352.0,"['middle_eastern', 'lebanese', 'mediterranean', 'halal']","144 West 37th St, Midtown West, NY 10018",(212) 695-6969,N/A
Balade Your Way,2,4.5,39.0,"['middle_eastern', 'mediterranean', 'lebanese', 'herbsandspices']","8 E 41st St, Midtown West, NY 10017",(212) 689-7171,N/A
Emilio's Ballato,3,4.0,344.0,['italian'],"55 E Houston St, Greenwich Village, NY 10012",(212) 274-8881,N/A
Balvanera,3,4.5,234.0,"['spanish', 'argentine', 'steak', 'wine_bars']","152 Stanton St, Greenwich Village, NY 10002",(212) 533-3348,N/A
Balzem,2,4.0,432.0,"['mediterranean', 'tapasmallplates', 'wine_bars']","202 Mott St, Greenwich Village, NY 10012",(646) 837-7033,N/A
Banc Cafe,2,3.5,597.0,"['irish', 'cafes', 'cocktailbars']","431 3rd Ave, Midtown East, NY 10016",(212) 252-0146,N/A
Bangia,2,4.0,390.0,"['korean', 'gastropubs', 'cocktailbars']","11 E 32nd St, Midtown West, NY 10016",(212) 679-6790,N/A
Bangklyn East Harlem,2,4.5,117.0,"['thai', 'coffee', 'noodles']","2051 2nd Ave, East Harlem, NY 10029",(646) 429-8128,N/A
Bangkok 2 Thai,2,4.0,195.0,['thai'],"349 1st Ave, Greenwich Village, NY 10010",(212) 473-4480,N/A
Bangkok Cuisine Upper East Side,2,4.0,285.0,['thai'],"1586 2nd Ave, East Harlem, NY 10028",(212) 988-1112,N/A
Banh Mi Saigon,1,4.0,1000.0,"['vietnamese/cambodian/malaysia', 'vietnamese', 'sandwiches']","198 Grand St, Little Italy, NY 10013",(212) 941-1541,N/A
Banh Mi Zon,1,4.5,308.0,"['asian', 'vietnamese', 'sandwiches', 'salad']","443 E 6th St, East Village, NY 10009",(646) 524-6384,N/A
Bann Restaurant,2,3.5,638.0,"['korean', 'bbq']","350 W 50th St, Midtown West, NY 10019",(212) 582-4446,N/A
Bao Bao Cafe,1,4.0,194.0,"['chinese', 'noodles']","106 Greenwich St, Tribeca, NY 10006",(917) 261-7122,N/A
Baodega,2,4.0,127.0,"['chinese', 'shanghainese', 'dimsum', 'soup']","7 W 20th St, Gramercy, NY 10011",(646) 370-6034,N/A
The Kopi Trading Co.,1,4.5,41.0,"['chinese', 'coffee', 'cafes']","7 West 20th St, Gramercy, NY 10011",(646) 370-6034,N/A
BaoHaus,2,3.5,1000.0,"['asian', 'chinese', 'taiwanese']","238 E 14th St, Greenwich Village, NY 10003",(646) 669-8889,N/A
Bar180,2,3.5,116.0,"['american', 'newamerican', 'bars']","4241 Broadway, Harlem, NY 10033",(646) 928-3283,N/A
Le District,2,3.5,550.0,"['american', 'french', 'wine_bars', 'grocery']","225 Liberty St, Tribeca, NY 10281",(212) 981-8588,N/A
Liberty Bistro,2,5.0,2.0,"['american', 'french']","225 Liberty St, Greenwich Village, NY 10080",(212) 981-8588,N/A
Bar Boulud,3,3.5,875.0,"['french', 'wine_bars']","1900 Broadway, East Harlem, NY 10023",(212) 595-0303,N/A
Bar Culaccino,2,4.5,13.0,"['italian', 'cocktailbars', 'wine_bars', 'tapasmallplates']","235 W 56th St, Midtown West, NY 10019",(212) 510-8356,N/A
Bar Goto,2,4.5,222.0,"['japanese', 'cocktailbars']","245 Eldridge St, Greenwich Village, NY 10002",(212) 475-4411,N/A
Bar Italia Madison,3,3.5,126.0,['italian'],"768 Madison Ave, Upper East Side, NY 10065",(917) 546-6676,N/A
Bar Moga,2,4.0,183.0,"['japanese', 'cocktailbars']","128 W Houston St, Greenwich Village, NY 10012",(929) 399-5853,N/A
Bar Pitti,2,3.5,1000.0,['italian'],"268 Ave Of The Americas, Greenwich Village, NY 10014",(212) 982-3300,N/A
Bar Six,2,3.5,223.0,['french'],"502 Ave Of The Americas, Greenwich Village, NY 10011",(212) 691-1363,N/A
Bar Veloce - East Village,2,3.5,211.0,"['italian', 'wine_bars', 'cocktailbars', 'sandwiches']","175 2nd Ave, Gramercy, NY 10003",(212) 260-3200,N/A
Bar Veloce,2,3.5,186.0,"['american', 'wine_bars', 'italian']","176 7th Ave, Gramercy, NY 10011",(212) 229-1900,N/A
Bar Verde,2,4.5,241.0,"['latin', 'mexican', 'vegan', 'cocktailbars']","65 2nd Ave, Greenwich Village, NY 10003",(212) 777-6965,N/A
BarBacon Union Square,2,4.0,145.0,"['american', 'gastropubs', 'sportsbars', 'breakfast_brunch']","127 4th Ave, Greenwich Village, NY 10003",(212) 477-0104,N/A
Barbalu Restaurant,2,4.0,289.0,"['italian', 'catering', 'fooddeliveryservices']","225-227 Front St, Chinatown, NY 10038",(646) 918-6565,N/A
Barbaresco Restaurant,2,4.0,90.0,['italian'],"843 Lexington Ave, Upper East Side, NY 10065",(212) 517-2288,N/A
Barbounia,3,3.5,1000.0,"['mediterranean', 'greek', 'mideastern']","250 Park Ave S, Greenwich Village, NY 10003",(212) 995-0242,N/A
Barcade,2,3.5,412.0,"['american', 'bars', 'arcades', 'burgers']","148 W 24th St, Gramercy, NY 10011",(212) 390-8455,N/A
Barcade,2,3.5,311.0,"['american', 'bars', 'arcades', 'chicken_wings']","6 St Mark's Pl, Gramercy, NY 10003",(212) 388-0522,N/A
Mar at Mercado Little Spain,2,3.5,78.0,"['spanish', 'seafood', 'tapasmallplates']","10 Hudson Yards, Midtown West, NY 10001",(646) 495-1242,N/A
Mercado Little Spain,2,3.5,347.0,['spanish'],"10 Hudson Yards, Midtown West, NY 10001",(646) 495-1242,N/A
Spanish Diner at Mercado Little Spain,2,3.5,113.0,['spanish'],"347 10th Ave, Midtown West, NY 10001",(646) 495-1242,N/A
Barcha,2,4.5,35.0,"['latin', 'mediterranean']","2241 1st Ave, East Harlem, NY 10029",(646) 455-0046,N/A
Bardolino Pizza 2,2,3.5,35.0,"['pizza', 'italian']","411 Amsterdam Ave, Upper West Side, NY 10024",(646) 885-8316,N/A
Bar Dough,2,4.5,26.0,"['pizza/italian', 'bars', 'pizza']","350 W 46th St, Midtown West, NY 10036",(917) 262-0543,N/A
Bareburger,2,4.0,726.0,"['american', 'burgers', 'salad', 'tradamerican']","535 Laguardia Pl, Greenwich Village, NY 10012",(212) 477-8125,N/A
Bareburger,2,3.5,776.0,"['hamburgers', 'burgers', 'salad', 'tradamerican']","514 3rd Ave, Midtown East, NY 10016",(212) 679-2273,N/A
Bareburger,2,3.5,478.0,"['hamburgers', 'burgers', 'salad', 'tradamerican']","1370 1st Ave, Upper East Side, NY 10021",(212) 510-8559,N/A
Bareburger,2,4.0,912.0,"['hamburgers', 'burgers', 'salad', 'tradamerican']","366 W 46th St., Midtown West, NY 10036",(212) 673-2273,N/A
Bareburger,2,3.0,267.0,"['hamburgers', 'burgers', 'salad', 'tradamerican']","1681 1st Ave, Upper East Side, NY 10128",(212) 390-1344,N/A
Bareburger,2,4.0,398.0,"['american', 'burgers', 'salad', 'tradamerican']","313 W 57th St, Midtown West, NY 10019",(212) 685-2273,N/A
Barfly NY,2,3.5,136.0,"['american', 'sportsbars', 'tradamerican']","244 3rd Ave, Gramercy, NY 10010",(212) 473-9660,N/A
Casa Barilla,2,3.0,287.0,"['italian', 'pizza', 'mediterranean']","1290 6th Ave, Garment District, NY 10019",(646) 559-2206,N/A
Barking Dog,2,3.0,516.0,"['american', 'tradamerican', 'desserts', 'breakfast_brunch']","1678 3rd Ave, Upper East Side, NY 10128",(212) 831-1800,N/A
BarKogi Korean Fried Chicken,2,2.5,648.0,"['asian', 'chicken_wings', 'korean', 'bars']","957 2nd Ave, Midtown East, NY 10022",(212) 308-8810,N/A
Barn Joo,2,4.0,1000.0,"['korean', 'cocktailbars', 'tapasmallplates']","35 Union Sq W, Greenwich Village, NY 10003",(646) 398-9663,N/A
Barn Joo 35,2,4.5,1000.0,"['korean', 'gastropubs', 'tapasmallplates']","34 W 35th St, Midtown West, NY 10001",(212) 564-4430,N/A
Barnacho,2,4.0,217.0,"['mexican', 'cocktailbars', 'tex-mex']","920 2nd Ave, Midtown East, NY 10017",(212) 832-9426,N/A
Barnea Bistro,2,4.5,30.0,"['jewish/kosher', 'french', 'wine_bars', 'beerbar']","211 E 46th St, Midtown East, NY 10017",(212) 461-1001,N/A
Barney Brown,2,4.5,28.0,"['american', 'fooddeliveryservices', 'sandwiches']","822 6th Ave, Garment District, NY 10001",(212) 634-9114,N/A
Barney Greengrass,2,4.0,750.0,"['jewish/kosher', 'gourmet', 'delis', 'bagels']","541 Amsterdam Ave, Upper West Side, NY 10024",(212) 724-4707,N/A
Barolo East,2,4.5,121.0,['italian'],"214 E 49th St, Midtown West, NY 10017",(212) 754-5710,N/A
Barrio Chino,2,4.0,1000.0,"['mexican', 'bars']","253 Broome St, Greenwich Village, NY 10002",(212) 228-6710,N/A
Basta Pasta,2,4.0,1000.0,['italian'],"37 W 17th St, Greenwich Village, NY 10011",(212) 366-0888,N/A
Bâtard,4,4.0,406.0,"['french', 'modern_european', 'newamerican']","239 West Broadway, Chinatown, NY 10013",(212) 219-2777,N/A
The View at Battery Park,2,5.0,1.0,"['american', 'newamerican', 'eventplanning', 'wedding_planning']","1 Battery Park, Tribeca, NY 10004",(212) 809-5508,N/A
Bo Ky Restaurant,1,3.5,745.0,"['chinese', 'vietnamese']","80 Bayard St, Little Italy, NY 10013",(212) 406-2292,N/A
Bayard Sushi,2,3.5,32.0,"['japanese', 'sushi']","83 Bayard St, Little Italy, NY 10013",(646) 922-7808,N/A
Bazar Tapas Bar and Restaurant,2,4.0,442.0,"['tapas', 'tapasmallplates', 'cocktailbars', 'wine_bars']","31 W 26th St, Midtown West, NY 10010",(212) 510-8155,N/A
BBQ Olive Chicken,2,3.5,720.0,"['korean', 'chicken_wings', 'pubs']","25 W 32nd St, Midtown West, NY 10001",(212) 967-8093,N/A
BCD Tofu House,2,4.0,1000.0,['korean'],"5W 32nd St, Midtown West, NY 10001",(212) 967-1900,N/A
Bea,2,4.0,1000.0,"['american', 'newamerican', 'cocktailbars']","403 W 43rd St, Midtown West, NY 10036",(212) 602-1910,N/A
Beauty & Essex,3,4.0,1000.0,"['american', 'newamerican']","146 Essex St, Midtown West, NY 10002",(212) 614-0146,N/A
Becco,3,3.5,1000.0,['italian'],"355 W 46th St, Midtown West, NY 10036",(212) 397-7597,N/A
Beckett's Bar & Grill,2,3.0,200.0,"['american', 'pubs', 'newamerican', 'sportsbars']","81 Pearl St, Financial District, NY 10004",(212) 269-1001,N/A
Bedford & Co,3,3.5,270.0,"['american', 'newamerican', 'breakfast_brunch', 'cocktailbars']","118 E 40th St, Murray Hill, NY 10016",(212) 634-4040,N/A
Bedford Falls,2,4.0,94.0,"['american', 'bars', 'newamerican', 'beergardens']","206 E 67th St, Midtown West, NY 10065",(212) 717-8181,N/A
The Cellar,2,4.0,663.0,"['american', 'wine_bars', 'newamerican', 'cocktailbars']","900 Broadway, Greenwich Village, NY 10003",(212) 466-3340,N/A
Beetle House,3,3.5,996.0,"['american', 'newamerican', 'modern_european', 'cocktailbars']","308 E 6th St, Greenwich Village, NY 10003",(646) 510-4786,N/A
Bel Ami,2,4.0,192.0,"['french', 'cafes', 'sandwiches']","30 E 68th St, Upper East Side, NY 10065",(212) 737-1313,N/A
Bell Book & Candle,2,3.5,237.0,"['american', 'newamerican', 'bars']","141 W 10th St, Tribeca, NY 10014",(212) 414-2355,N/A
Bella Blu,3,3.5,252.0,['italian'],"967 Lexington Ave, Upper East Side, NY 10021",(212) 988-4624,N/A
Bella Luna Restaurant,2,3.5,280.0,"['italian', 'wine_bars', 'beerbar']","574 Columbus Ave, Upper West Side, NY 10024",(212) 877-2267,N/A
Belle Reve,2,4.0,167.0,"['american', 'bars', 'newamerican', 'musicvenues']","305 Church St, Chinatown, NY 10013",(212) 680-0101,N/A
Bellini Italian Restaurant,2,3.5,249.0,"['italian', 'pizza', 'wine_bars']","483 Columbus Ave, Upper West Side, NY 10024",(212) 724-4615,N/A
Ben & Jack's Steakhouse,3,4.0,298.0,"['american', 'steak', 'desserts', 'wine_bars']","219 E 44th St, Midtown East, NY 10017",(212) 682-5678,N/A
Ben's Kosher Delicatessen Restaurant & Caterers,2,3.5,661.0,"['jewish/kosher', 'kosher', 'delis', 'sandwiches']","209 W 38th St, Midtown West, NY 10018",(212) 398-2367,N/A
Benares,2,4.0,511.0,"['indian', 'indpak']","45 Murray St, Chinatown, NY 10007",(212) 766-4900,N/A
Benemon,2,4.5,558.0,"['japanese', 'comfortfood', 'tapasmallplates']","108 E 4th St, Midtown West, NY 10003",(212) 614-3006,N/A
Bengal Tiger Indian Food,2,4.5,1000.0,"['indian', 'indpak']","58 W 56th St, Midtown West, NY 10019",(212) 265-2703,N/A
Benihana,3,3.0,1000.0,"['japanese', 'sushi', 'teppanyaki']","47 W 56th St, East Harlem, NY 10019",(212) 581-0930,N/A
Benito One,2,4.0,714.0,['italian'],"174 Mulberry St, Greenwich Village, NY 10013",(212) 226-9171,N/A
Benjamin Steakhouse,4,4.0,1000.0,"['steak', 'seafood']","52 E 41st St, Midtown East, NY 10017",(212) 297-9177,N/A
Benjamin Prime,4,4.5,308.0,"['steak', 'seafood', 'salad']","23 E 40th St, Midtown West, NY 10016",(212) 338-0818,N/A
Benny's Lung Sheng,1,2.5,5.0,['chinese'],"906 Columbus Ave, Morningside Heights, NY 10025",(212) 864-3790,N/A
Benoit,3,3.5,459.0,"['french', 'wine_bars']","60 W 55th St, Midtown West, NY 10019",(646) 943-7373,N/A
Benson's NYC,2,4.5,388.0,"['american', 'newamerican', 'breakfast_brunch', 'burgers']","181 Essex St, East Village, NY 10002",(646) 791-5765,N/A
BentOn Cafe,1,4.0,154.0,['japanese'],"156 E 45th St, Midtown East, NY 10017",(212) 922-9788,N/A
Bep Ga,2,4.0,139.0,"['vietnamese/cambodian/malaysia', 'vietnamese', 'chickenshop']","70 Forsyth St, Little Italy, NY 10002",(917) 261-4716,N/A
Berlin Currywurst,2,4.0,110.0,['german'],"75 9th Ave, Chelsea, NY 10011",(646) 827-3689,N/A
Berlin Döner,2,4.5,67.0,"['turkish', 'kebab', 'hotdogs']","104 Macdougal St, Greenwich Village, NY 10012",(917) 965-2566,N/A
Bessou,2,4.0,264.0,"['japanese', 'breakfast_brunch']","5 Bleecker St, Greenwich Village, NY 10012",(212) 228-8502,N/A
Best Bagel & Coffee,1,4.5,1000.0,"['bagels/pretzels', 'bagels', 'coffee', 'breakfast_brunch']","225 W 35th St, Midtown West, NY 10001",(212) 564-4409,N/A
Bettolona,2,4.0,297.0,"['italian', 'pizza']","3143 Broadway, East Harlem, NY 10027",(212) 749-1125,N/A
Between the Bread,2,4.0,60.0,"['salads', 'salad', 'gluten_free', 'newamerican']","609 W 27th St, Chelsea, NY 10001",(212) 765-1687,N/A
Beyond Sushi,2,4.5,494.0,"['vegetarian', 'vegan']","134 West 37th St, Midtown West, NY 10018",(212) 564-0869,N/A
Beyond Sushi,2,4.5,47.0,"['vegetarian', 'vegan']","215 Mulberry St, Little Italy, NY 10012",(646) 609-4442,N/A
Bice Cucina,2,4.5,62.0,"['italian', 'seafood', 'bars']","62 W 55th St, Midtown West, NY 10019",(212) 757-2600,N/A
Bierhaus NYC,2,3.5,845.0,"['german', 'bars']","712 3rd Ave, Midtown East, NY 10017",(212) 867-2337,N/A
Big Arc Chicken,1,3.5,112.0,"['middle_eastern', 'mideastern', 'sandwiches', 'kebab']","233 1st Ave, Gramercy, NY 10003",(212) 477-0091,N/A
Big Bowl Noodle,2,4.0,1.0,"['asian', 'noodles']","513 Avenue Of The America, Greenwich Village, NY 10011",(646) 864-0575,N/A
Big Daddy's,2,3.5,1000.0,"['american', 'tradamerican', 'diners', 'breakfast_brunch']","239 Park Ave S, Gramercy, NY 10003",(212) 477-1500,N/A
Big Mozz,2,4.0,82.0,"['american', 'foodstands', 'sandwiches']","75 9th Ave, Chelsea, NY 10011",(973) 981-7770,N/A
Big Nick's Burger & Pizza Joint Too,2,3.0,382.0,"['pizza/italian', 'pizza', 'burgers', 'hotdog']","70 W 71st St, Upper West Side, NY 10023",(212) 799-4444,N/A
Big Wong,1,3.5,1000.0,"['chinese', 'seafood']","67 Mott St, Little Italy, NY 10013",(212) 964-0540,N/A
Bill's Bar & Burger,2,3.5,1000.0,"['american', 'burgers', 'newamerican', 'bars']","16 W 51st St, Midtown West, NY 10019",(212) 705-8510,N/A
Bill's Bar & Burger Downtown,2,3.5,559.0,"['american', 'bars', 'burgers']","85 West St, Tribeca, NY 10006",(212) 894-3800,N/A
Bill's Townhouse,3,4.5,112.0,"['american', 'newamerican', 'venues']","57 E 54th St, Upper East Side, NY 10022",(212) 518-2727,N/A
Bin 71,2,3.5,120.0,"['french', 'wine_bars', 'tradamerican']","237 Columbus Ave, Upper West Side, NY 10023",(212) 362-5446,N/A
Bingo Deli,1,4.0,79.0,"['american', 'delis', 'salad', 'sandwiches']","77 Pearl St, Financial District, NY 10005",(212) 487-9200,N/A
Baita at Eataly Flatiron,2,3.0,153.0,['italian'],"200 Fifth Ave, Gramercy, NY 10010",(212) 937-8910,N/A
Serra by Birreria at Eataly Flatiron,2,3.0,1000.0,"['italian', 'bars']","200 5th Ave, Gramercy, NY 10010",(212) 937-8910,N/A
Bistro Le Steak,3,4.0,145.0,"['french', 'steak', 'brasseries']","1309 3rd Ave, Upper East Side, NY 10021",(212) 517-3800,N/A
Bistro Les Amis,2,4.0,376.0,"['french', 'sandwiches', 'italian']","180 Spring St, Greenwich Village, NY 10012",(212) 226-8645,N/A
