,CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,display_phone,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,INSPECTION TYPE,Latitude,Longitude,#_of_inspections,count_range,name,price,rating,review_count,transactions,neighborhood,categories_clean,latitude,longitude,address,city,zip_code,state,acaibowls,afghani,african,arabian,arcades,argentine,artclasses,artspacerentals,asianfusion,australian,austrian,bagels,bakeries,bangladeshi,barbers,bars,bartenders,basque,bbq,beer_and_wine,beerbar,beergardens,belgian,beverage_stores,bistros,boating,boattours,bookstores,bowling,brasseries,brazilian,breakfast_brunch,breweries,british,bubbletea,buffets,burgers,burmese,butcher,cabaret,cafes,cafeteria,cajun,cakeshop,cambodian,candy,cantonese,caribbean,catalan,catering,champagne_bars,cheese,cheesesteaks,chicken_wings,chickenshop,chimneycakes,chinese,chocolate,cocktailbars,coffee,coffeeroasteries,colombian,comedyclubs,comfortfood,convenience,cookingclasses,cookingschools,creperies,cuban,culturalcenter,cupcakes,customcakes,czech,danceclubs,delis,desserts,dimsum,diners,dinnertheater,divebars,dominican,donuts,egyptian,empanadas,eritrean,ethiopian,eventplanning,facepainting,falafel,farmersmarket,festivals,filipino,fishnchips,fitness,fondue,food,food_court,fooddeliveryservices,foodstands,foodtours,foodtrucks,french,galleries,gastropubs,gelato,georgian,german,giftshops,gluten_free,gourmet,graphicdesign,greek,grocery,hair,haitian,halal,hawaiian,headshops,healthmarkets,herbsandspices,himalayan,hkcafe,homedecor,honduran,honey,hookah_bars,hotdog,hotdogs,hotpot,hungarian,icecream,importedfood,indonesian,indoor_playcenter,indpak,intlgrocery,irish,irish_pubs,italian,izakaya,japacurry,japanese,jazzandblues,juicebars,karaoke,kebab,kids_activities,korean,kosher,laotian,latin,lebanese,lounges,macarons,magicians,malaysian,markets,meats,mediterranean,mexican,mideastern,modern_european,mongolian,moroccan,movietheaters,musicvenues,newamerican,newmexican,nonprofit,noodles,organic_stores,pakistani,panasian,pancakes,pastashops,permanentmakeup,persian,personal_shopping,peruvian,petadoption,petstore,piadina,pianobars,pizza,poke,polish,poolhalls,popuprestaurants,popupshops,portuguese,poutineries,pretzels,publicmarkets,pubs,puertorican,ramen,raw_food,restaurants,russian,salad,salvadoran,sandwiches,sardinian,scandinavian,scottish,seafood,seafoodmarkets,senegalese,shanghainese,sharedofficespaces,shavedice,shoppingcenters,sicilian,singaporean,slovakian,smokehouse,somali,soulfood,soup,southafrican,southern,souvenirs,spanish,spas,speakeasies,sports_clubs,sportsbars,srilankan,steak,streetvendors,supperclubs,sushi,szechuan,tabletopgames,tacos,taiwanese,tapas,tapasmallplates,tea,teppanyaki,tex-mex,thai,theater,themedcafes,tikibars,tobaccoshops,tradamerican,trinidadian,turkish,tuscan,ukrainian,uzbek,vegan,vegetarian,venezuelan,venues,vietnamese,vintage,waffles,walkingtours,wedding_planning,whiskeybars,wine_bars,womenscloth,wraps,delivery,pickup,restaurant_reservation,num_of_cat,mainstream_category,rare_category,price_value
540,50079095,BROTHER JIMMY'S BBQ,Manhattan,181,LEXINGTON AVENUE,10016.0,(212) 779-7427,Barbecue,2020-03-10,Violations were cited in the following area(s).,Y,12.0,A,03/10/2020,Cycle Inspection / Re-inspection,40.744623305187,-73.98099922629301,25,21-30,Brother Jimmy's BBQ,$$,3.0,503,"['pickup', 'delivery']",Midtown East,"['bbq', 'bars', 'southern']",40.7445101402263,-73.980771217791,181 Lexington Ave,New York,10016,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2
541,41365003,BROWNIE'S CAFE AT COLUMBIA,Manhattan,1172,AMSTERDAM AVENUE,10027.0,(212) 865-6590,Sandwiches/Salads/Mixed Buffet,2020-03-06,Violations were cited in the following area(s).,N,13.0,A,03/06/2020,Cycle Inspection / Re-inspection,40.807906549933,-73.960267998898,25,21-30,Brownie's Café,$,4.0,40,[],Harlem,['cafes'],40.80823,-73.96086,1172 Amsterdam Ave,New York,10027,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
542,41056088,BUA,Manhattan,122-126,ST MARKS PLACE,10009.0,(212) 979-6276,American,2019-11-15,Violations were cited in the following area(s).,Y,9.0,A,11/15/2019,Cycle Inspection / Initial Inspection,40.727249476024,-73.984511116235,18,11-20,Bua,$$,4.0,517,"['delivery', 'pickup']",Greenwich Village,"['bars', 'gastropubs']",40.7268537,-73.9838067,122 St Marks Pl,New York,10009,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2
543,50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028.0,(212) 879-7999,Thai,2020-02-12,Violations were cited in the following area(s).,N,14.0,Z,TBD,Cycle Inspection / Initial Inspection,40.776295219107,-73.952906851365,14,11-20,Bua Thai Ramen & Robata Grill,$$,4.5,702,"['restaurant_reservation', 'delivery', 'pickup']",East Harlem,"['thai', 'ramen', 'sushi']",40.77635,-73.95308,1611 2nd Ave,New York,10028,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2
544,41579102,BUBBA GUMP SHRIMP CO.,Manhattan,1501,BROADWAY,10036.0,(212) 391-7100,American,2020-02-25,Violations were cited in the following area(s).,Y,26.0,Z,TBD,Cycle Inspection / Initial Inspection,40.757096240500005,-73.986193424352,19,11-20,Bubba Gump Shrimp,$$,3.5,1000,"['delivery', 'pickup']",Garment District,"['seafood', 'southern', 'cajun']",40.7572071,-73.9863737,1501 Broadway,New York,10036,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2
545,40838693,BUBBY'S,Manhattan,120,HUDSON STREET,10013.0,(212) 219-0666,American,2019-11-29,Violations were cited in the following area(s).,N,4.0,A,11/29/2019,Cycle Inspection / Re-inspection,40.719847564063,-74.008589545893,17,11-20,Bubby's Tribeca,$$,3.5,1000,"['delivery', 'pickup', 'restaurant_reservation']",Tribeca,"['tradamerican', 'breakfast_brunch', 'sandwiches']",40.7198118,-74.0083092,120 Hudson St,New York,10013,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2
546,50001451,BUBBY'S HIGHLINE,Manhattan,71,GANSEVOORT STREET,10014.0,(212) 219-0666,American,2020-01-14,Violations were cited in the following area(s).,N,10.0,A,01/14/2020,Cycle Inspection / Initial Inspection,40.739384878327996,-74.00754558059,12,11-20,Bubby's Tribeca,$$,3.5,1000,"['delivery', 'pickup', 'restaurant_reservation']",Tribeca,"['tradamerican', 'breakfast_brunch', 'sandwiches']",40.7198118,-74.0083092,120 Hudson St,New York,10013,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2
547,41523265,BUCA/BUCHETTA,Manhattan,201,WEST  103 STREET,10025.0,(212) 531-8730,Pizza/Italian,2019-05-14,Violations were cited in the following area(s).,Y,11.0,A,05/14/2019,Cycle Inspection / Initial Inspection,40.798554647386,-73.96722635425701,7,6-10,Buchetta Brick Oven Pizza,$$,4.0,210,[],East Harlem,"['pizza', 'italian']",40.7987564,-73.9673846,201 W 103rd St,New York,10025,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
548,41283156,BUCEO 95,Manhattan,201,WEST   95 STREET,10025.0,(212) 662-7010,Spanish,2020-03-06,Violations were cited in the following area(s).,N,11.0,A,03/06/2020,Cycle Inspection / Initial Inspection,40.793464164995,-73.971049881281,19,11-20,Buceo 95,$$$,4.0,433,"['delivery', 'pickup']",East Harlem,"['tapas', 'spanish', 'wine_bars']",40.793613,-73.971112,201 W 95th St,New York,10025,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,3
549,41159801,BUDDAKAN,Manhattan,75,9 AVENUE,10011.0,(212) 989-6699,Asian,2019-01-08,Violations were cited in the following area(s).,N,5.0,A,01/08/2019,Cycle Inspection / Initial Inspection,40.741869040229,-74.004713006739,5,2-5,Buddakan,$$$,4.0,1000,"['delivery', 'pickup']",Midtown West,"['chinese', 'bars', 'asianfusion']",40.7422762672197,-74.0048000961542,75 9th Ave,New York,10011,NY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,3
550,50033212,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,Manhattan,77,MULBERRY STREET,10013.0,(212) 233-2921,Vegetarian,2019-03-25,Violations were cited in the following area(s).,N,12.0,A,03/25/2019,Cycle Inspection / Initial Inspection,40.716329089472,-73.999076519438,21,21-30,Bodhi Kosher Vegetarian Restaurant,$$,4.5,380,"['pickup', 'delivery']",Little Italy,"['vegan', 'kosher', 'chinese']",40.71641,-73.99931,77 Mulberry St,New York,10013,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2
551,50011908,BUDDHA BODAI ONE VEGETARIAN RESTAURANT,Manhattan,5,MOTT STREET,10013.0,(212) 566-8388,Vegetarian,2020-03-03,No violations were recorded at the time of this inspection.,Not Applicable,8,A,TBD,Administrative Miscellaneous / Initial Inspection,40.713875262809,-73.998708617879,69,31+,The Original Buddha Bodai Kosher Vegetarian Restaurant,$$,4.0,1000,"['pickup', 'delivery']",Chinatown,"['chinese', 'kosher', 'vegan']",40.7138543,-73.9989484,5 Mott St,New York,10013,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2
552,50075416,BUDDHA TACO BAR,Manhattan,3620,BROADWAY,10031.0,(646) 478-8086,Mexican,2020-03-04,Violations were cited in the following area(s).,Y,27.0,Z,TBD,Cycle Inspection / Initial Inspection,40.829058363848,-73.948515117844,19,11-20,Buddha Taco Bar,$$,3.5,88,"['delivery', 'pickup']",East Harlem,['tacos'],40.829122,-73.948057,3628 Broadway,New York,10031,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2
553,41164650,BUENOS AIRES,Manhattan,513,EAST    6 STREET,10009.0,(212) 228-2775,Spanish,2019-03-21,Violations were cited in the following area(s).,N,3.0,A,03/21/2019,Cycle Inspection / Initial Inspection,40.725240152782,-73.98340758899201,7,6-10,Buenos Aires,$$$,4.0,541,"['delivery', 'pickup', 'restaurant_reservation']",Greenwich Village,"['argentine', 'steak']",40.7253150939941,-73.983039855957,513 E 6th St,New York,10009,NY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,3
554,50005585,BUFFALO WILD WINGS,Manhattan,253,WEST   47 STREET,10036.0,(212) 265-9453,Chicken,2019-11-01,Violations were cited in the following area(s).,Y,12.0,A,11/01/2019,Cycle Inspection / Initial Inspection,40.759906884359005,-73.986283082385,15,11-20,Buffalo Wild Wings,$$,2.5,489,"['delivery', 'pickup']",Garment District,"['sportsbars', 'tradamerican', 'chicken_wings']",40.7601863645742,-73.9863847272227,253 West 47th St,New York,10036,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2
555,41318801,BUGIS STREET,Manhattan,145,WEST   44 STREET,10036.0,(212) 768-4400,American,2020-02-04,Violations were cited in the following area(s).,Y,7.0,A,02/04/2020,Cycle Inspection / Initial Inspection,40.756659593435,-73.98439596501099,20,11-20,Bugis Street Brasserie and Bar,$$,3.5,70,['restaurant_reservation'],Midtown West,"['singaporean', 'panasian', 'chinese']",40.7567689,-73.9843329,145 W 44th St,New York,10036,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2
